episode_reward,episode_length,timestep
15.5,31,1116
29.0,58,1116
8.5,17,1116
16.0,32,1116
12.0,24,1116
11.0,22,1116
22.5,45,1116
7.0,14,1116
12.0,24,1116
7.5,15,1116
9.5,19,1116
10.0,20,1116
6.5,13,1120
11.5,23,1120
12.5,25,1120
20.5,41,1120
9.0,18,1120
19.0,38,1120
14.5,29,1120
7.0,14,1120
6.0,12,1120
6.0,12,1120
11.5,23,1120
6.0,12,1120
5.0,10,1120
13.0,26,1120
10.5,21,1120
9.5,19,1120
16.5,33,1120
13.5,27,1120
14.0,28,1120
12.5,25,1120
21.0,42,1120
8.5,17,1120
7.5,15,1120
8.5,17,1120
7.5,15,1120
5.5,11,1120
6.0,12,1120
14.0,28,1120
21.5,43,1120
11.0,22,1120
7.5,15,1120
15.5,31,1120
29.0,58,1120
8.5,17,1120
16.0,32,1120
12.0,24,1120
11.0,22,1120
22.5,45,1120
7.0,14,1120
12.0,24,1120
7.5,15,1120
9.5,19,1120
10.0,20,1120
6.5,13,1124
11.5,23,1124
12.5,25,1124
20.5,41,1124
9.0,18,1124
19.0,38,1124
14.5,29,1124
7.0,14,1124
6.0,12,1124
6.0,12,1124
11.5,23,1124
6.0,12,1124
5.0,10,1124
13.0,26,1124
10.5,21,1124
9.5,19,1124
16.5,33,1124
13.5,27,1124
14.0,28,1124
12.5,25,1124
21.0,42,1124
8.5,17,1124
7.5,15,1124
8.5,17,1124
7.5,15,1124
5.5,11,1124
6.0,12,1124
14.0,28,1124
21.5,43,1124
11.0,22,1124
7.5,15,1124
15.5,31,1124
29.0,58,1124
8.5,17,1124
16.0,32,1124
12.0,24,1124
11.0,22,1124
22.5,45,1124
7.0,14,1124
12.0,24,1124
7.5,15,1124
9.5,19,1124
10.0,20,1124
6.5,13,1128
11.5,23,1128
12.5,25,1128
20.5,41,1128
9.0,18,1128
19.0,38,1128
14.5,29,1128
7.0,14,1128
6.0,12,1128
6.0,12,1128
11.5,23,1128
6.0,12,1128
5.0,10,1128
13.0,26,1128
10.5,21,1128
9.5,19,1128
16.5,33,1128
13.5,27,1128
14.0,28,1128
12.5,25,1128
21.0,42,1128
8.5,17,1128
7.5,15,1128
8.5,17,1128
7.5,15,1128
5.5,11,1128
6.0,12,1128
14.0,28,1128
21.5,43,1128
11.0,22,1128
7.5,15,1128
15.5,31,1128
29.0,58,1128
8.5,17,1128
16.0,32,1128
12.0,24,1128
11.0,22,1128
22.5,45,1128
7.0,14,1128
12.0,24,1128
7.5,15,1128
9.5,19,1128
10.0,20,1128
6.5,13,1132
11.5,23,1132
12.5,25,1132
20.5,41,1132
9.0,18,1132
19.0,38,1132
14.5,29,1132
7.0,14,1132
6.0,12,1132
6.0,12,1132
11.5,23,1132
6.0,12,1132
5.0,10,1132
13.0,26,1132
10.5,21,1132
9.5,19,1132
16.5,33,1132
13.5,27,1132
14.0,28,1132
12.5,25,1132
21.0,42,1132
8.5,17,1132
7.5,15,1132
8.5,17,1132
7.5,15,1132
5.5,11,1132
6.0,12,1132
14.0,28,1132
21.5,43,1132
11.0,22,1132
7.5,15,1132
15.5,31,1132
29.0,58,1132
8.5,17,1132
16.0,32,1132
12.0,24,1132
11.0,22,1132
22.5,45,1132
7.0,14,1132
12.0,24,1132
7.5,15,1132
9.5,19,1132
10.0,20,1132
6.5,13,1136
11.5,23,1136
12.5,25,1136
20.5,41,1136
9.0,18,1136
19.0,38,1136
14.5,29,1136
7.0,14,1136
6.0,12,1136
6.0,12,1136
11.5,23,1136
6.0,12,1136
5.0,10,1136
13.0,26,1136
10.5,21,1136
9.5,19,1136
16.5,33,1136
13.5,27,1136
14.0,28,1136
12.5,25,1136
21.0,42,1136
8.5,17,1136
7.5,15,1136
8.5,17,1136
7.5,15,1136
5.5,11,1136
6.0,12,1136
14.0,28,1136
21.5,43,1136
11.0,22,1136
7.5,15,1136
15.5,31,1136
29.0,58,1136
8.5,17,1136
16.0,32,1136
12.0,24,1136
11.0,22,1136
22.5,45,1136
7.0,14,1136
12.0,24,1136
7.5,15,1136
9.5,19,1136
10.0,20,1136
6.5,13,1140
11.5,23,1140
12.5,25,1140
20.5,41,1140
9.0,18,1140
19.0,38,1140
14.5,29,1140
7.0,14,1140
6.0,12,1140
6.0,12,1140
11.5,23,1140
6.0,12,1140
5.0,10,1140
13.0,26,1140
10.5,21,1140
9.5,19,1140
16.5,33,1140
13.5,27,1140
14.0,28,1140
12.5,25,1140
21.0,42,1140
8.5,17,1140
7.5,15,1140
8.5,17,1140
7.5,15,1140
5.5,11,1140
6.0,12,1140
14.0,28,1140
21.5,43,1140
11.0,22,1140
7.5,15,1140
15.5,31,1140
29.0,58,1140
8.5,17,1140
16.0,32,1140
12.0,24,1140
11.0,22,1140
22.5,45,1140
7.0,14,1140
12.0,24,1140
7.5,15,1140
9.5,19,1140
10.0,20,1140
11.0,22,1140
6.5,13,1144
11.5,23,1144
12.5,25,1144
20.5,41,1144
9.0,18,1144
19.0,38,1144
14.5,29,1144
7.0,14,1144
6.0,12,1144
6.0,12,1144
11.5,23,1144
6.0,12,1144
5.0,10,1144
13.0,26,1144
10.5,21,1144
9.5,19,1144
16.5,33,1144
13.5,27,1144
14.0,28,1144
12.5,25,1144
21.0,42,1144
8.5,17,1144
7.5,15,1144
8.5,17,1144
7.5,15,1144
5.5,11,1144
6.0,12,1144
14.0,28,1144
21.5,43,1144
11.0,22,1144
7.5,15,1144
15.5,31,1144
29.0,58,1144
8.5,17,1144
16.0,32,1144
12.0,24,1144
11.0,22,1144
22.5,45,1144
7.0,14,1144
12.0,24,1144
7.5,15,1144
9.5,19,1144
10.0,20,1144
11.0,22,1144
6.5,13,1148
11.5,23,1148
12.5,25,1148
20.5,41,1148
9.0,18,1148
19.0,38,1148
14.5,29,1148
7.0,14,1148
6.0,12,1148
6.0,12,1148
11.5,23,1148
6.0,12,1148
5.0,10,1148
13.0,26,1148
10.5,21,1148
9.5,19,1148
16.5,33,1148
13.5,27,1148
14.0,28,1148
12.5,25,1148
21.0,42,1148
8.5,17,1148
7.5,15,1148
8.5,17,1148
7.5,15,1148
5.5,11,1148
6.0,12,1148
14.0,28,1148
21.5,43,1148
11.0,22,1148
7.5,15,1148
15.5,31,1148
29.0,58,1148
8.5,17,1148
16.0,32,1148
12.0,24,1148
11.0,22,1148
22.5,45,1148
7.0,14,1148
12.0,24,1148
7.5,15,1148
9.5,19,1148
10.0,20,1148
11.0,22,1148
6.5,13,1152
11.5,23,1152
12.5,25,1152
20.5,41,1152
9.0,18,1152
19.0,38,1152
14.5,29,1152
7.0,14,1152
6.0,12,1152
6.0,12,1152
11.5,23,1152
6.0,12,1152
5.0,10,1152
13.0,26,1152
10.5,21,1152
9.5,19,1152
16.5,33,1152
13.5,27,1152
14.0,28,1152
12.5,25,1152
21.0,42,1152
8.5,17,1152
7.5,15,1152
8.5,17,1152
7.5,15,1152
5.5,11,1152
6.0,12,1152
14.0,28,1152
21.5,43,1152
11.0,22,1152
7.5,15,1152
15.5,31,1152
29.0,58,1152
8.5,17,1152
16.0,32,1152
12.0,24,1152
11.0,22,1152
22.5,45,1152
7.0,14,1152
12.0,24,1152
7.5,15,1152
9.5,19,1152
10.0,20,1152
11.0,22,1152
28.5,57,1152
6.5,13,1156
11.5,23,1156
12.5,25,1156
20.5,41,1156
9.0,18,1156
19.0,38,1156
14.5,29,1156
7.0,14,1156
6.0,12,1156
6.0,12,1156
11.5,23,1156
6.0,12,1156
5.0,10,1156
13.0,26,1156
10.5,21,1156
9.5,19,1156
16.5,33,1156
13.5,27,1156
14.0,28,1156
12.5,25,1156
21.0,42,1156
8.5,17,1156
7.5,15,1156
8.5,17,1156
7.5,15,1156
5.5,11,1156
6.0,12,1156
14.0,28,1156
21.5,43,1156
11.0,22,1156
7.5,15,1156
15.5,31,1156
29.0,58,1156
8.5,17,1156
16.0,32,1156
12.0,24,1156
11.0,22,1156
22.5,45,1156
7.0,14,1156
12.0,24,1156
7.5,15,1156
9.5,19,1156
10.0,20,1156
11.0,22,1156
28.5,57,1156
6.5,13,1160
11.5,23,1160
12.5,25,1160
20.5,41,1160
9.0,18,1160
19.0,38,1160
14.5,29,1160
7.0,14,1160
6.0,12,1160
6.0,12,1160
11.5,23,1160
6.0,12,1160
5.0,10,1160
13.0,26,1160
10.5,21,1160
9.5,19,1160
16.5,33,1160
13.5,27,1160
14.0,28,1160
12.5,25,1160
21.0,42,1160
8.5,17,1160
7.5,15,1160
8.5,17,1160
7.5,15,1160
5.5,11,1160
6.0,12,1160
14.0,28,1160
21.5,43,1160
11.0,22,1160
7.5,15,1160
15.5,31,1160
29.0,58,1160
8.5,17,1160
16.0,32,1160
12.0,24,1160
11.0,22,1160
22.5,45,1160
7.0,14,1160
12.0,24,1160
7.5,15,1160
9.5,19,1160
10.0,20,1160
11.0,22,1160
28.5,57,1160
6.5,13,1164
11.5,23,1164
12.5,25,1164
20.5,41,1164
9.0,18,1164
19.0,38,1164
14.5,29,1164
7.0,14,1164
6.0,12,1164
6.0,12,1164
11.5,23,1164
6.0,12,1164
5.0,10,1164
13.0,26,1164
10.5,21,1164
9.5,19,1164
16.5,33,1164
13.5,27,1164
14.0,28,1164
12.5,25,1164
21.0,42,1164
8.5,17,1164
7.5,15,1164
8.5,17,1164
7.5,15,1164
5.5,11,1164
6.0,12,1164
14.0,28,1164
21.5,43,1164
11.0,22,1164
7.5,15,1164
15.5,31,1164
29.0,58,1164
8.5,17,1164
16.0,32,1164
12.0,24,1164
11.0,22,1164
22.5,45,1164
7.0,14,1164
12.0,24,1164
7.5,15,1164
9.5,19,1164
10.0,20,1164
11.0,22,1164
28.5,57,1164
6.5,13,1168
11.5,23,1168
12.5,25,1168
20.5,41,1168
9.0,18,1168
19.0,38,1168
14.5,29,1168
7.0,14,1168
6.0,12,1168
6.0,12,1168
11.5,23,1168
6.0,12,1168
5.0,10,1168
13.0,26,1168
10.5,21,1168
9.5,19,1168
16.5,33,1168
13.5,27,1168
14.0,28,1168
12.5,25,1168
21.0,42,1168
8.5,17,1168
7.5,15,1168
8.5,17,1168
7.5,15,1168
5.5,11,1168
6.0,12,1168
14.0,28,1168
21.5,43,1168
11.0,22,1168
7.5,15,1168
15.5,31,1168
29.0,58,1168
8.5,17,1168
16.0,32,1168
12.0,24,1168
11.0,22,1168
22.5,45,1168
7.0,14,1168
12.0,24,1168
7.5,15,1168
9.5,19,1168
10.0,20,1168
11.0,22,1168
28.5,57,1168
24.0,48,1168
6.5,13,1172
11.5,23,1172
12.5,25,1172
20.5,41,1172
9.0,18,1172
19.0,38,1172
14.5,29,1172
7.0,14,1172
6.0,12,1172
6.0,12,1172
11.5,23,1172
6.0,12,1172
5.0,10,1172
13.0,26,1172
10.5,21,1172
9.5,19,1172
16.5,33,1172
13.5,27,1172
14.0,28,1172
12.5,25,1172
21.0,42,1172
8.5,17,1172
7.5,15,1172
8.5,17,1172
7.5,15,1172
5.5,11,1172
6.0,12,1172
14.0,28,1172
21.5,43,1172
11.0,22,1172
7.5,15,1172
15.5,31,1172
29.0,58,1172
8.5,17,1172
16.0,32,1172
12.0,24,1172
11.0,22,1172
22.5,45,1172
7.0,14,1172
12.0,24,1172
7.5,15,1172
9.5,19,1172
10.0,20,1172
11.0,22,1172
28.5,57,1172
24.0,48,1172
10.0,20,1172
6.5,13,1176
11.5,23,1176
12.5,25,1176
20.5,41,1176
9.0,18,1176
19.0,38,1176
14.5,29,1176
7.0,14,1176
6.0,12,1176
6.0,12,1176
11.5,23,1176
6.0,12,1176
5.0,10,1176
13.0,26,1176
10.5,21,1176
9.5,19,1176
16.5,33,1176
13.5,27,1176
14.0,28,1176
12.5,25,1176
21.0,42,1176
8.5,17,1176
7.5,15,1176
8.5,17,1176
7.5,15,1176
5.5,11,1176
6.0,12,1176
14.0,28,1176
21.5,43,1176
11.0,22,1176
7.5,15,1176
15.5,31,1176
29.0,58,1176
8.5,17,1176
16.0,32,1176
12.0,24,1176
11.0,22,1176
22.5,45,1176
7.0,14,1176
12.0,24,1176
7.5,15,1176
9.5,19,1176
10.0,20,1176
11.0,22,1176
28.5,57,1176
24.0,48,1176
10.0,20,1176
6.5,13,1180
11.5,23,1180
12.5,25,1180
20.5,41,1180
9.0,18,1180
19.0,38,1180
14.5,29,1180
7.0,14,1180
6.0,12,1180
6.0,12,1180
11.5,23,1180
6.0,12,1180
5.0,10,1180
13.0,26,1180
10.5,21,1180
9.5,19,1180
16.5,33,1180
13.5,27,1180
14.0,28,1180
12.5,25,1180
21.0,42,1180
8.5,17,1180
7.5,15,1180
8.5,17,1180
7.5,15,1180
5.5,11,1180
6.0,12,1180
14.0,28,1180
21.5,43,1180
11.0,22,1180
7.5,15,1180
15.5,31,1180
29.0,58,1180
8.5,17,1180
16.0,32,1180
12.0,24,1180
11.0,22,1180
22.5,45,1180
7.0,14,1180
12.0,24,1180
7.5,15,1180
9.5,19,1180
10.0,20,1180
11.0,22,1180
28.5,57,1180
24.0,48,1180
10.0,20,1180
6.5,13,1184
11.5,23,1184
12.5,25,1184
20.5,41,1184
9.0,18,1184
19.0,38,1184
14.5,29,1184
7.0,14,1184
6.0,12,1184
6.0,12,1184
11.5,23,1184
6.0,12,1184
5.0,10,1184
13.0,26,1184
10.5,21,1184
9.5,19,1184
16.5,33,1184
13.5,27,1184
14.0,28,1184
12.5,25,1184
21.0,42,1184
8.5,17,1184
7.5,15,1184
8.5,17,1184
7.5,15,1184
5.5,11,1184
6.0,12,1184
14.0,28,1184
21.5,43,1184
11.0,22,1184
7.5,15,1184
15.5,31,1184
29.0,58,1184
8.5,17,1184
16.0,32,1184
12.0,24,1184
11.0,22,1184
22.5,45,1184
7.0,14,1184
12.0,24,1184
7.5,15,1184
9.5,19,1184
10.0,20,1184
11.0,22,1184
28.5,57,1184
24.0,48,1184
10.0,20,1184
6.5,13,1188
11.5,23,1188
12.5,25,1188
20.5,41,1188
9.0,18,1188
19.0,38,1188
14.5,29,1188
7.0,14,1188
6.0,12,1188
6.0,12,1188
11.5,23,1188
6.0,12,1188
5.0,10,1188
13.0,26,1188
10.5,21,1188
9.5,19,1188
16.5,33,1188
13.5,27,1188
14.0,28,1188
12.5,25,1188
21.0,42,1188
8.5,17,1188
7.5,15,1188
8.5,17,1188
7.5,15,1188
5.5,11,1188
6.0,12,1188
14.0,28,1188
21.5,43,1188
11.0,22,1188
7.5,15,1188
15.5,31,1188
29.0,58,1188
8.5,17,1188
16.0,32,1188
12.0,24,1188
11.0,22,1188
22.5,45,1188
7.0,14,1188
12.0,24,1188
7.5,15,1188
9.5,19,1188
10.0,20,1188
11.0,22,1188
28.5,57,1188
24.0,48,1188
10.0,20,1188
6.5,13,1192
11.5,23,1192
12.5,25,1192
20.5,41,1192
9.0,18,1192
19.0,38,1192
14.5,29,1192
7.0,14,1192
6.0,12,1192
6.0,12,1192
11.5,23,1192
6.0,12,1192
5.0,10,1192
13.0,26,1192
10.5,21,1192
9.5,19,1192
16.5,33,1192
13.5,27,1192
14.0,28,1192
12.5,25,1192
21.0,42,1192
8.5,17,1192
7.5,15,1192
8.5,17,1192
7.5,15,1192
5.5,11,1192
6.0,12,1192
14.0,28,1192
21.5,43,1192
11.0,22,1192
7.5,15,1192
15.5,31,1192
29.0,58,1192
8.5,17,1192
16.0,32,1192
12.0,24,1192
11.0,22,1192
22.5,45,1192
7.0,14,1192
12.0,24,1192
7.5,15,1192
9.5,19,1192
10.0,20,1192
11.0,22,1192
28.5,57,1192
24.0,48,1192
10.0,20,1192
6.5,13,1196
11.5,23,1196
12.5,25,1196
20.5,41,1196
9.0,18,1196
19.0,38,1196
14.5,29,1196
7.0,14,1196
6.0,12,1196
6.0,12,1196
11.5,23,1196
6.0,12,1196
5.0,10,1196
13.0,26,1196
10.5,21,1196
9.5,19,1196
16.5,33,1196
13.5,27,1196
14.0,28,1196
12.5,25,1196
21.0,42,1196
8.5,17,1196
7.5,15,1196
8.5,17,1196
7.5,15,1196
5.5,11,1196
6.0,12,1196
14.0,28,1196
21.5,43,1196
11.0,22,1196
7.5,15,1196
15.5,31,1196
29.0,58,1196
8.5,17,1196
16.0,32,1196
12.0,24,1196
11.0,22,1196
22.5,45,1196
7.0,14,1196
12.0,24,1196
7.5,15,1196
9.5,19,1196
10.0,20,1196
11.0,22,1196
28.5,57,1196
24.0,48,1196
10.0,20,1196
7.0,14,1196
6.5,13,1200
11.5,23,1200
12.5,25,1200
20.5,41,1200
9.0,18,1200
19.0,38,1200
14.5,29,1200
7.0,14,1200
6.0,12,1200
6.0,12,1200
11.5,23,1200
6.0,12,1200
5.0,10,1200
13.0,26,1200
10.5,21,1200
9.5,19,1200
16.5,33,1200
13.5,27,1200
14.0,28,1200
12.5,25,1200
21.0,42,1200
8.5,17,1200
7.5,15,1200
8.5,17,1200
7.5,15,1200
5.5,11,1200
6.0,12,1200
14.0,28,1200
21.5,43,1200
11.0,22,1200
7.5,15,1200
15.5,31,1200
29.0,58,1200
8.5,17,1200
16.0,32,1200
12.0,24,1200
11.0,22,1200
22.5,45,1200
7.0,14,1200
12.0,24,1200
7.5,15,1200
9.5,19,1200
10.0,20,1200
11.0,22,1200
28.5,57,1200
24.0,48,1200
10.0,20,1200
7.0,14,1200
6.5,13,1204
11.5,23,1204
12.5,25,1204
20.5,41,1204
9.0,18,1204
19.0,38,1204
14.5,29,1204
7.0,14,1204
6.0,12,1204
6.0,12,1204
11.5,23,1204
6.0,12,1204
5.0,10,1204
13.0,26,1204
10.5,21,1204
9.5,19,1204
16.5,33,1204
13.5,27,1204
14.0,28,1204
12.5,25,1204
21.0,42,1204
8.5,17,1204
7.5,15,1204
8.5,17,1204
7.5,15,1204
5.5,11,1204
6.0,12,1204
14.0,28,1204
21.5,43,1204
11.0,22,1204
7.5,15,1204
15.5,31,1204
29.0,58,1204
8.5,17,1204
16.0,32,1204
12.0,24,1204
11.0,22,1204
22.5,45,1204
7.0,14,1204
12.0,24,1204
7.5,15,1204
9.5,19,1204
10.0,20,1204
11.0,22,1204
28.5,57,1204
24.0,48,1204
10.0,20,1204
7.0,14,1204
6.5,13,1208
11.5,23,1208
12.5,25,1208
20.5,41,1208
9.0,18,1208
19.0,38,1208
14.5,29,1208
7.0,14,1208
6.0,12,1208
6.0,12,1208
11.5,23,1208
6.0,12,1208
5.0,10,1208
13.0,26,1208
10.5,21,1208
9.5,19,1208
16.5,33,1208
13.5,27,1208
14.0,28,1208
12.5,25,1208
21.0,42,1208
8.5,17,1208
7.5,15,1208
8.5,17,1208
7.5,15,1208
5.5,11,1208
6.0,12,1208
14.0,28,1208
21.5,43,1208
11.0,22,1208
7.5,15,1208
15.5,31,1208
29.0,58,1208
8.5,17,1208
16.0,32,1208
12.0,24,1208
11.0,22,1208
22.5,45,1208
7.0,14,1208
12.0,24,1208
7.5,15,1208
9.5,19,1208
10.0,20,1208
11.0,22,1208
28.5,57,1208
24.0,48,1208
10.0,20,1208
7.0,14,1208
6.5,13,1212
11.5,23,1212
12.5,25,1212
20.5,41,1212
9.0,18,1212
19.0,38,1212
14.5,29,1212
7.0,14,1212
6.0,12,1212
6.0,12,1212
11.5,23,1212
6.0,12,1212
5.0,10,1212
13.0,26,1212
10.5,21,1212
9.5,19,1212
16.5,33,1212
13.5,27,1212
14.0,28,1212
12.5,25,1212
21.0,42,1212
8.5,17,1212
7.5,15,1212
8.5,17,1212
7.5,15,1212
5.5,11,1212
6.0,12,1212
14.0,28,1212
21.5,43,1212
11.0,22,1212
7.5,15,1212
15.5,31,1212
29.0,58,1212
8.5,17,1212
16.0,32,1212
12.0,24,1212
11.0,22,1212
22.5,45,1212
7.0,14,1212
12.0,24,1212
7.5,15,1212
9.5,19,1212
10.0,20,1212
11.0,22,1212
28.5,57,1212
24.0,48,1212
10.0,20,1212
7.0,14,1212
6.5,13,1216
11.5,23,1216
12.5,25,1216
20.5,41,1216
9.0,18,1216
19.0,38,1216
14.5,29,1216
7.0,14,1216
6.0,12,1216
6.0,12,1216
11.5,23,1216
6.0,12,1216
5.0,10,1216
13.0,26,1216
10.5,21,1216
9.5,19,1216
16.5,33,1216
13.5,27,1216
14.0,28,1216
12.5,25,1216
21.0,42,1216
8.5,17,1216
7.5,15,1216
8.5,17,1216
7.5,15,1216
5.5,11,1216
6.0,12,1216
14.0,28,1216
21.5,43,1216
11.0,22,1216
7.5,15,1216
15.5,31,1216
29.0,58,1216
8.5,17,1216
16.0,32,1216
12.0,24,1216
11.0,22,1216
22.5,45,1216
7.0,14,1216
12.0,24,1216
7.5,15,1216
9.5,19,1216
10.0,20,1216
11.0,22,1216
28.5,57,1216
24.0,48,1216
10.0,20,1216
7.0,14,1216
8.0,16,1216
6.5,13,1220
11.5,23,1220
12.5,25,1220
20.5,41,1220
9.0,18,1220
19.0,38,1220
14.5,29,1220
7.0,14,1220
6.0,12,1220
6.0,12,1220
11.5,23,1220
6.0,12,1220
5.0,10,1220
13.0,26,1220
10.5,21,1220
9.5,19,1220
16.5,33,1220
13.5,27,1220
14.0,28,1220
12.5,25,1220
21.0,42,1220
8.5,17,1220
7.5,15,1220
8.5,17,1220
7.5,15,1220
5.5,11,1220
6.0,12,1220
14.0,28,1220
21.5,43,1220
11.0,22,1220
7.5,15,1220
15.5,31,1220
29.0,58,1220
8.5,17,1220
16.0,32,1220
12.0,24,1220
11.0,22,1220
22.5,45,1220
7.0,14,1220
12.0,24,1220
7.5,15,1220
9.5,19,1220
10.0,20,1220
11.0,22,1220
28.5,57,1220
24.0,48,1220
10.0,20,1220
7.0,14,1220
8.0,16,1220
6.5,13,1224
11.5,23,1224
12.5,25,1224
20.5,41,1224
9.0,18,1224
19.0,38,1224
14.5,29,1224
7.0,14,1224
6.0,12,1224
6.0,12,1224
11.5,23,1224
6.0,12,1224
5.0,10,1224
13.0,26,1224
10.5,21,1224
9.5,19,1224
16.5,33,1224
13.5,27,1224
14.0,28,1224
12.5,25,1224
21.0,42,1224
8.5,17,1224
7.5,15,1224
8.5,17,1224
7.5,15,1224
5.5,11,1224
6.0,12,1224
14.0,28,1224
21.5,43,1224
11.0,22,1224
7.5,15,1224
15.5,31,1224
29.0,58,1224
8.5,17,1224
16.0,32,1224
12.0,24,1224
11.0,22,1224
22.5,45,1224
7.0,14,1224
12.0,24,1224
7.5,15,1224
9.5,19,1224
10.0,20,1224
11.0,22,1224
28.5,57,1224
24.0,48,1224
10.0,20,1224
7.0,14,1224
8.0,16,1224
6.5,13,1228
11.5,23,1228
12.5,25,1228
20.5,41,1228
9.0,18,1228
19.0,38,1228
14.5,29,1228
7.0,14,1228
6.0,12,1228
6.0,12,1228
11.5,23,1228
6.0,12,1228
5.0,10,1228
13.0,26,1228
10.5,21,1228
9.5,19,1228
16.5,33,1228
13.5,27,1228
14.0,28,1228
12.5,25,1228
21.0,42,1228
8.5,17,1228
7.5,15,1228
8.5,17,1228
7.5,15,1228
5.5,11,1228
6.0,12,1228
14.0,28,1228
21.5,43,1228
11.0,22,1228
7.5,15,1228
15.5,31,1228
29.0,58,1228
8.5,17,1228
16.0,32,1228
12.0,24,1228
11.0,22,1228
22.5,45,1228
7.0,14,1228
12.0,24,1228
7.5,15,1228
9.5,19,1228
10.0,20,1228
11.0,22,1228
28.5,57,1228
24.0,48,1228
10.0,20,1228
7.0,14,1228
8.0,16,1228
6.5,13,1232
11.5,23,1232
12.5,25,1232
20.5,41,1232
9.0,18,1232
19.0,38,1232
14.5,29,1232
7.0,14,1232
6.0,12,1232
6.0,12,1232
11.5,23,1232
6.0,12,1232
5.0,10,1232
13.0,26,1232
10.5,21,1232
9.5,19,1232
16.5,33,1232
13.5,27,1232
14.0,28,1232
12.5,25,1232
21.0,42,1232
8.5,17,1232
7.5,15,1232
8.5,17,1232
7.5,15,1232
5.5,11,1232
6.0,12,1232
14.0,28,1232
21.5,43,1232
11.0,22,1232
7.5,15,1232
15.5,31,1232
29.0,58,1232
8.5,17,1232
16.0,32,1232
12.0,24,1232
11.0,22,1232
22.5,45,1232
7.0,14,1232
12.0,24,1232
7.5,15,1232
9.5,19,1232
10.0,20,1232
11.0,22,1232
28.5,57,1232
24.0,48,1232
10.0,20,1232
7.0,14,1232
8.0,16,1232
7.5,15,1232
6.5,13,1236
11.5,23,1236
12.5,25,1236
20.5,41,1236
9.0,18,1236
19.0,38,1236
14.5,29,1236
7.0,14,1236
6.0,12,1236
6.0,12,1236
11.5,23,1236
6.0,12,1236
5.0,10,1236
13.0,26,1236
10.5,21,1236
9.5,19,1236
16.5,33,1236
13.5,27,1236
14.0,28,1236
12.5,25,1236
21.0,42,1236
8.5,17,1236
7.5,15,1236
8.5,17,1236
7.5,15,1236
5.5,11,1236
6.0,12,1236
14.0,28,1236
21.5,43,1236
11.0,22,1236
7.5,15,1236
15.5,31,1236
29.0,58,1236
8.5,17,1236
16.0,32,1236
12.0,24,1236
11.0,22,1236
22.5,45,1236
7.0,14,1236
12.0,24,1236
7.5,15,1236
9.5,19,1236
10.0,20,1236
11.0,22,1236
28.5,57,1236
24.0,48,1236
10.0,20,1236
7.0,14,1236
8.0,16,1236
7.5,15,1236
6.5,13,1240
11.5,23,1240
12.5,25,1240
20.5,41,1240
9.0,18,1240
19.0,38,1240
14.5,29,1240
7.0,14,1240
6.0,12,1240
6.0,12,1240
11.5,23,1240
6.0,12,1240
5.0,10,1240
13.0,26,1240
10.5,21,1240
9.5,19,1240
16.5,33,1240
13.5,27,1240
14.0,28,1240
12.5,25,1240
21.0,42,1240
8.5,17,1240
7.5,15,1240
8.5,17,1240
7.5,15,1240
5.5,11,1240
6.0,12,1240
14.0,28,1240
21.5,43,1240
11.0,22,1240
7.5,15,1240
15.5,31,1240
29.0,58,1240
8.5,17,1240
16.0,32,1240
12.0,24,1240
11.0,22,1240
22.5,45,1240
7.0,14,1240
12.0,24,1240
7.5,15,1240
9.5,19,1240
10.0,20,1240
11.0,22,1240
28.5,57,1240
24.0,48,1240
10.0,20,1240
7.0,14,1240
8.0,16,1240
7.5,15,1240
6.5,13,1244
11.5,23,1244
12.5,25,1244
20.5,41,1244
9.0,18,1244
19.0,38,1244
14.5,29,1244
7.0,14,1244
6.0,12,1244
6.0,12,1244
11.5,23,1244
6.0,12,1244
5.0,10,1244
13.0,26,1244
10.5,21,1244
9.5,19,1244
16.5,33,1244
13.5,27,1244
14.0,28,1244
12.5,25,1244
21.0,42,1244
8.5,17,1244
7.5,15,1244
8.5,17,1244
7.5,15,1244
5.5,11,1244
6.0,12,1244
14.0,28,1244
21.5,43,1244
11.0,22,1244
7.5,15,1244
15.5,31,1244
29.0,58,1244
8.5,17,1244
16.0,32,1244
12.0,24,1244
11.0,22,1244
22.5,45,1244
7.0,14,1244
12.0,24,1244
7.5,15,1244
9.5,19,1244
10.0,20,1244
11.0,22,1244
28.5,57,1244
24.0,48,1244
10.0,20,1244
7.0,14,1244
8.0,16,1244
7.5,15,1244
6.5,13,1248
11.5,23,1248
12.5,25,1248
20.5,41,1248
9.0,18,1248
19.0,38,1248
14.5,29,1248
7.0,14,1248
6.0,12,1248
6.0,12,1248
11.5,23,1248
6.0,12,1248
5.0,10,1248
13.0,26,1248
10.5,21,1248
9.5,19,1248
16.5,33,1248
13.5,27,1248
14.0,28,1248
12.5,25,1248
21.0,42,1248
8.5,17,1248
7.5,15,1248
8.5,17,1248
7.5,15,1248
5.5,11,1248
6.0,12,1248
14.0,28,1248
21.5,43,1248
11.0,22,1248
7.5,15,1248
15.5,31,1248
29.0,58,1248
8.5,17,1248
16.0,32,1248
12.0,24,1248
11.0,22,1248
22.5,45,1248
7.0,14,1248
12.0,24,1248
7.5,15,1248
9.5,19,1248
10.0,20,1248
11.0,22,1248
28.5,57,1248
24.0,48,1248
10.0,20,1248
7.0,14,1248
8.0,16,1248
7.5,15,1248
